event_id,timestamp,client_age,client_income,client_family,client_education,client_experience,client_securities_account,client_cd_account,client_online,client_credit_card,passed_suitability,suitability_block_reason,arm_shown,offer_shown,decision_type,converted,immediate_reward,delayed_reward_available
4103,2024-07-24T13:10:00,30,22,4,3,5,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4104,2024-07-24T17:58:00,30,54,4,3,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4105,2024-07-24T21:16:00,51,148,1,1,25,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4106,2024-07-24T11:55:00,41,69,1,2,16,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4107,2024-07-24T17:47:00,58,152,4,3,34,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4108,2024-07-24T12:12:00,42,14,2,2,17,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4109,2024-07-24T16:10:00,30,39,3,2,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4110,2024-07-24T18:05:00,34,65,1,1,8,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4111,2024-07-24T08:53:00,46,111,1,1,20,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4112,2024-07-24T13:12:00,39,115,1,3,14,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4113,2024-07-24T13:55:00,35,73,3,1,10,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4114,2024-07-24T13:36:00,58,75,2,3,33,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4115,2024-07-24T18:49:00,33,115,1,2,7,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4116,2024-07-24T11:13:00,28,43,1,3,4,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4117,2024-07-24T17:04:00,62,11,1,1,37,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4118,2024-07-24T14:41:00,50,83,1,2,25,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
4119,2024-07-24T17:49:00,59,21,3,2,34,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4120,2024-07-24T20:00:00,62,25,3,3,36,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4121,2024-07-25T08:46:00,54,75,2,3,24,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4122,2024-07-25T20:58:00,39,108,3,3,14,0,0,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4123,2024-07-25T19:32:00,50,90,1,2,25,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4124,2024-07-25T12:40:00,41,34,1,1,17,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4125,2024-07-25T21:56:00,39,62,4,1,15,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4126,2024-07-25T08:47:00,35,128,1,1,10,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4127,2024-07-25T08:11:00,57,74,4,1,32,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4128,2024-07-25T12:23:00,49,19,1,3,25,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4129,2024-07-25T08:24:00,52,38,4,2,28,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
4130,2024-07-25T08:31:00,54,95,1,2,28,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4131,2024-07-25T10:59:00,46,42,1,1,21,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4132,2024-07-25T18:28:00,66,95,2,3,42,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4133,2024-07-25T08:59:00,36,49,2,2,9,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4134,2024-07-25T21:35:00,60,64,1,2,34,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4135,2024-07-25T20:16:00,52,19,2,2,26,0,0,0,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4136,2024-07-25T08:11:00,38,61,3,3,12,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4137,2024-07-25T16:49:00,37,115,1,2,13,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
4138,2024-07-25T11:16:00,35,82,3,2,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4139,2024-07-25T08:15:00,45,63,1,3,21,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
4140,2024-07-25T15:53:00,38,74,2,1,14,1,0,1,0,True,,1,banner_loan_standard,exploitation,1,1.0,False
4141,2024-07-26T15:23:00,34,31,1,1,8,0,0,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4142,2024-07-26T16:21:00,33,83,1,1,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4143,2024-07-26T19:16:00,26,102,1,1,1,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4144,2024-07-26T21:50:00,47,42,4,1,21,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4145,2024-07-26T18:21:00,65,29,1,2,40,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4146,2024-07-26T17:57:00,58,15,4,2,33,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4147,2024-07-26T18:11:00,57,25,2,1,33,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4148,2024-07-26T16:58:00,63,34,1,3,33,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4149,2024-07-26T21:20:00,58,41,3,1,34,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4150,2024-07-26T17:15:00,45,19,3,1,19,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4151,2024-07-26T14:03:00,48,28,1,3,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4152,2024-07-26T18:47:00,50,48,1,2,26,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4153,2024-07-26T14:16:00,47,58,4,3,22,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4154,2024-07-26T16:37:00,34,82,2,1,8,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4155,2024-07-26T13:52:00,53,22,2,1,29,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4156,2024-07-26T12:45:00,62,91,1,1,38,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4157,2024-07-26T08:34:00,53,20,1,1,29,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4158,2024-07-26T11:15:00,56,21,2,3,31,0,1,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4159,2024-07-26T11:18:00,51,58,1,1,27,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4160,2024-07-26T17:16:00,31,20,4,2,4,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4161,2024-07-27T17:55:00,57,79,3,1,31,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4162,2024-07-27T19:00:00,27,88,3,1,3,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4163,2024-07-27T19:35:00,30,48,1,3,6,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4164,2024-07-27T18:36:00,26,95,3,1,2,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4165,2024-07-27T20:08:00,54,79,4,2,29,1,0,1,0,True,,1,banner_loan_standard,exploration,0,-0.01,False
4166,2024-07-27T18:01:00,35,180,1,3,11,0,1,1,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4167,2024-07-27T21:41:00,60,30,4,1,36,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4168,2024-07-27T15:02:00,32,140,4,3,8,0,1,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4169,2024-07-27T21:51:00,34,164,4,3,8,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4170,2024-07-27T10:44:00,31,115,2,1,5,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4171,2024-07-27T13:39:00,52,81,4,2,27,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4172,2024-07-27T13:17:00,49,82,1,2,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4173,2024-07-27T09:10:00,27,48,2,3,2,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4174,2024-07-27T08:13:00,48,161,4,3,23,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4175,2024-07-27T18:32:00,62,65,1,2,38,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4176,2024-07-27T21:06:00,35,14,4,1,11,0,1,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4177,2024-07-27T20:47:00,63,20,2,1,37,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4178,2024-07-27T21:45:00,48,65,2,2,22,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4179,2024-07-27T21:27:00,61,22,1,3,37,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4180,2024-07-27T12:42:00,52,195,1,1,27,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4181,2024-07-28T17:05:00,42,25,2,3,16,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4182,2024-07-28T18:48:00,56,15,4,3,30,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4183,2024-07-28T16:49:00,28,85,3,1,4,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4184,2024-07-28T08:30:00,38,173,2,1,13,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4185,2024-07-28T12:42:00,59,84,1,3,35,0,0,1,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
4186,2024-07-28T11:58:00,34,75,1,1,9,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4187,2024-07-28T11:02:00,26,38,4,2,1,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4188,2024-07-28T17:23:00,58,59,1,1,32,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4189,2024-07-28T14:25:00,37,153,2,1,13,0,0,1,1,True,,0,no_offer,exploration,0,0.0,False
4190,2024-07-28T11:54:00,53,39,3,3,23,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4191,2024-07-28T20:11:00,58,58,4,3,34,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4192,2024-07-28T08:20:00,49,42,2,2,24,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4193,2024-07-28T18:51:00,33,58,4,1,8,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4194,2024-07-28T17:39:00,37,123,1,2,11,1,1,1,0,True,,1,banner_loan_standard,exploitation,1,1.0,False
4195,2024-07-28T12:03:00,53,10,2,1,29,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4196,2024-07-28T17:27:00,59,35,1,1,33,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4197,2024-07-28T12:51:00,50,39,3,2,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4198,2024-07-28T08:43:00,57,175,2,1,31,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4199,2024-07-28T10:09:00,55,22,1,2,30,0,0,0,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4200,2024-07-28T09:00:00,61,60,1,2,35,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4201,2024-07-29T18:43:00,53,120,4,2,29,1,1,1,0,True,,1,banner_loan_standard,exploitation,1,1.0,False
4202,2024-07-29T10:28:00,60,65,4,2,34,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4203,2024-07-29T16:32:00,35,38,4,2,8,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4204,2024-07-29T11:28:00,57,25,2,1,33,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4205,2024-07-29T21:49:00,32,129,4,2,7,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4206,2024-07-29T18:32:00,64,59,2,1,39,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4207,2024-07-29T12:40:00,54,53,4,2,28,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4208,2024-07-29T18:30:00,56,90,2,1,32,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4209,2024-07-29T12:25:00,53,132,2,1,29,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4210,2024-07-29T16:57:00,60,135,3,3,35,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4211,2024-07-29T16:28:00,52,112,1,1,26,1,1,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4212,2024-07-29T08:51:00,45,40,2,1,20,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4213,2024-07-29T08:21:00,48,45,1,1,23,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4214,2024-07-29T21:48:00,31,50,4,3,5,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4215,2024-07-29T16:58:00,58,34,3,1,33,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4216,2024-07-29T21:43:00,62,39,3,1,37,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4217,2024-07-29T08:11:00,43,122,1,1,18,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4218,2024-07-29T08:32:00,57,68,4,1,32,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4219,2024-07-29T16:47:00,28,34,4,2,1,0,0,0,1,True,,1,banner_loan_standard,exploitation,1,1.0,False
4220,2024-07-29T21:32:00,39,24,2,2,14,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4221,2024-07-30T17:40:00,39,71,3,1,13,1,0,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4222,2024-07-30T20:02:00,56,51,4,1,32,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4223,2024-07-30T18:49:00,50,81,1,1,25,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4224,2024-07-30T11:33:00,39,58,2,2,13,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4225,2024-07-30T08:27:00,39,175,2,1,15,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4226,2024-07-30T20:32:00,62,142,2,3,32,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
4227,2024-07-30T15:02:00,59,73,2,3,33,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4228,2024-07-30T13:44:00,32,129,4,2,7,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4229,2024-07-30T20:22:00,54,133,2,3,30,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4230,2024-07-30T21:59:00,42,52,2,1,18,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4231,2024-07-30T09:31:00,49,82,2,2,23,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4232,2024-07-30T15:52:00,44,15,1,1,20,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4233,2024-07-30T14:32:00,27,109,4,3,2,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4234,2024-07-30T12:48:00,26,195,1,1,2,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4235,2024-07-30T19:07:00,57,52,1,1,31,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4236,2024-07-30T11:03:00,39,11,1,1,15,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4237,2024-07-30T12:37:00,32,82,2,1,7,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4238,2024-07-30T11:38:00,43,74,4,1,19,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4239,2024-07-30T13:25:00,52,49,1,3,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4240,2024-07-30T08:32:00,34,154,3,2,10,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4241,2024-07-31T14:55:00,42,115,1,1,18,0,0,0,1,True,,1,banner_loan_standard,exploration,0,-0.01,False
4242,2024-07-31T17:22:00,63,83,2,1,38,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4243,2024-07-31T09:30:00,65,25,2,1,39,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4244,2024-07-31T11:41:00,29,195,1,1,5,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4245,2024-07-31T10:59:00,39,85,3,3,14,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4246,2024-07-31T10:25:00,31,170,1,1,7,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4247,2024-07-31T16:41:00,31,28,3,1,5,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4248,2024-07-31T10:15:00,39,129,2,1,15,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4249,2024-07-31T10:33:00,51,29,1,3,25,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4250,2024-07-31T08:49:00,43,9,2,3,18,0,0,1,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4251,2024-07-31T15:08:00,34,71,4,2,10,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4252,2024-07-31T12:18:00,60,38,3,3,34,1,0,0,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4253,2024-07-31T08:31:00,63,112,4,3,37,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4254,2024-07-31T12:38:00,35,103,2,3,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4255,2024-07-31T16:24:00,55,52,1,3,25,1,0,0,0,True,,1,banner_loan_standard,exploration,0,-0.01,False
4256,2024-07-31T16:32:00,50,84,4,1,24,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4257,2024-07-31T16:41:00,30,83,4,1,6,1,0,1,0,True,,1,banner_loan_standard,exploration,0,-0.01,False
4258,2024-07-31T20:05:00,49,24,4,1,25,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4259,2024-07-31T08:59:00,51,59,1,1,26,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4260,2024-07-31T16:37:00,31,23,3,1,5,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4261,2024-08-01T14:50:00,63,141,2,1,37,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4262,2024-08-01T09:25:00,33,20,3,1,8,0,0,0,1,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4263,2024-08-01T08:30:00,36,109,3,3,12,1,1,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4264,2024-08-01T12:44:00,50,52,4,3,26,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4265,2024-08-01T11:21:00,58,73,2,3,32,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4266,2024-08-01T17:31:00,33,188,2,2,7,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4267,2024-08-01T15:45:00,49,91,4,2,25,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4268,2024-08-01T10:36:00,52,19,1,3,26,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4269,2024-08-01T14:32:00,59,13,4,2,34,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4270,2024-08-01T18:23:00,49,30,4,2,25,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4271,2024-08-01T15:31:00,45,89,4,3,20,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4272,2024-08-01T09:18:00,55,29,3,2,30,1,1,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4273,2024-08-01T11:19:00,60,38,4,1,36,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4274,2024-08-01T15:13:00,60,29,3,2,35,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4275,2024-08-01T08:09:00,61,10,1,1,36,0,0,0,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4276,2024-08-01T21:03:00,45,83,4,3,21,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4277,2024-08-01T18:51:00,44,82,2,1,19,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4278,2024-08-01T08:47:00,48,161,4,3,23,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4279,2024-08-01T10:20:00,35,29,3,1,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4280,2024-08-01T13:08:00,44,78,2,3,19,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4281,2024-08-02T19:56:00,43,78,3,2,16,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4282,2024-08-02T20:07:00,55,81,4,2,30,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4283,2024-08-02T09:58:00,31,65,4,2,5,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4284,2024-08-02T16:54:00,54,111,1,3,29,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4285,2024-08-02T12:58:00,51,29,1,3,25,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4286,2024-08-02T09:48:00,41,155,1,1,16,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4287,2024-08-02T09:00:00,31,54,4,2,5,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4288,2024-08-02T10:57:00,37,62,3,2,12,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4289,2024-08-02T16:57:00,34,71,4,1,9,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4290,2024-08-02T12:54:00,43,124,1,1,17,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4291,2024-08-02T15:18:00,26,195,1,1,2,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4292,2024-08-02T09:49:00,50,43,1,3,25,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4293,2024-08-02T12:30:00,43,64,4,3,17,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4294,2024-08-02T16:38:00,51,71,1,2,27,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4295,2024-08-02T13:40:00,36,38,1,2,12,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4296,2024-08-02T16:31:00,46,84,1,2,19,0,0,1,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4297,2024-08-02T13:21:00,31,10,4,2,7,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4298,2024-08-02T18:15:00,50,32,1,3,24,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4299,2024-08-02T11:28:00,49,68,1,2,23,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4300,2024-08-02T19:16:00,32,112,1,1,7,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4301,2024-08-03T20:07:00,36,109,3,3,12,1,1,1,0,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4302,2024-08-03T15:04:00,62,78,1,3,38,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4303,2024-08-03T19:40:00,31,20,4,2,4,0,0,1,0,False,renda_abaixo_minimo,0,no_offer,blocked,0,0.0,False
4304,2024-08-03T10:34:00,50,179,4,2,23,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4305,2024-08-03T15:43:00,41,51,2,3,17,0,0,0,1,True,,1,banner_loan_standard,exploitation,0,-0.01,False
4306,2024-08-03T16:40:00,39,89,2,1,14,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4307,2024-08-03T09:49:00,38,41,4,1,13,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4308,2024-08-03T11:44:00,39,75,3,1,14,0,0,0,1,True,,0,no_offer,exploration,0,0.0,False
4309,2024-08-03T08:55:00,41,141,2,1,17,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4310,2024-08-03T09:45:00,52,184,1,1,27,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4311,2024-08-03T10:04:00,50,52,4,3,26,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4312,2024-08-03T21:02:00,44,78,2,3,19,0,0,0,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
4313,2024-08-03T14:38:00,62,69,2,3,36,0,0,1,0,False,sem_relacionamento_bancario,0,no_offer,blocked,0,0.0,False
